,order_id,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,sales_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,differance,year_order,month_order,day_order,name_day_order,year_delivery,month_delivery,day_delivery,name_day_delivery,differance_num
2296,465,7,48935,2021-05-21,2021-05-23,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia,2296,1010,106,2,212,Trousers,Wool,XS,violet,111,80,"A violet coloured, XS sized, Wool Trousers",2 days,2021,5,21,Friday,2021,5,23,Sunday,2
2297,466,628,11363,2021-06-10,2021-07-05,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,2297,1188,99,1,99,Trousers,High-Waisted,L,violet,98,68,"A violet coloured, L sized, High-Waisted Trousers",25 days,2021,6,10,Thursday,2021,7,5,Monday,25
2298,466,628,11363,2021-06-10,2021-07-05,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,2298,733,119,3,357,Jacket,Trench Coat,L,violet,112,76,"A violet coloured, L sized, Trench Coat Jacket",25 days,2021,6,10,Thursday,2021,7,5,Monday,25
2299,466,628,11363,2021-06-10,2021-07-05,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,2299,718,119,1,119,Jacket,Trench Coat,L,green,112,73,"A green coloured, L sized, Trench Coat Jacket",25 days,2021,6,10,Thursday,2021,7,5,Monday,25
2300,466,628,11363,2021-06-10,2021-07-05,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,2300,1157,99,1,99,Trousers,High-Waisted,M,red,98,59,"A red coloured, M sized, High-Waisted Trousers",25 days,2021,6,10,Thursday,2021,7,5,Monday,25
2301,467,102,23636,2021-02-24,2021-03-10,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,2301,356,94,1,94,Shirt,Henley,S,orange,92,46,"A orange coloured, S sized, Henley Shirt",14 days,2021,2,24,Wednesday,2021,3,10,Wednesday,14
2302,467,102,23636,2021-02-24,2021-03-10,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,2302,1152,102,1,102,Trousers,Cargo Pants,M,violet,106,58,"A violet coloured, M sized, Cargo Pants Trousers",14 days,2021,2,24,Wednesday,2021,3,10,Wednesday,14
2303,467,102,23636,2021-02-24,2021-03-10,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,2303,1210,105,3,315,Trousers,Pleated,XS,blue,90,62,"A blue coloured, XS sized, Pleated Trousers",14 days,2021,2,24,Wednesday,2021,3,10,Wednesday,14
2304,467,102,23636,2021-02-24,2021-03-10,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,2304,694,113,1,113,Jacket,Parka,XL,indigo,119,78,"A indigo coloured, XL sized, Parka Jacket",14 days,2021,2,24,Wednesday,2021,3,10,Wednesday,14
2305,467,102,23636,2021-02-24,2021-03-10,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,2305,979,97,1,97,Trousers,Slim-Fit,XL,violet,119,48,"A violet coloured, XL sized, Slim-Fit Trousers",14 days,2021,2,24,Wednesday,2021,3,10,Wednesday,14
2306,467,102,23636,2021-02-24,2021-03-10,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,2306,625,112,3,336,Jacket,Cardigan,XS,violet,118,40,"A violet coloured, XS sized, Cardigan Jacket",14 days,2021,2,24,Wednesday,2021,3,10,Wednesday,14
2307,468,238,56092,2021-04-15,2021-04-17,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,2307,287,105,1,105,Shirt,Cuban Collar,M,orange,93,49,"A orange coloured, M sized, Cuban Collar Shirt",2 days,2021,4,15,Thursday,2021,4,17,Saturday,2
2308,468,238,56092,2021-04-15,2021-04-17,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,2308,365,94,1,94,Shirt,Henley,XS,green,92,61,"A green coloured, XS sized, Henley Shirt",2 days,2021,4,15,Thursday,2021,4,17,Saturday,2
2309,468,238,56092,2021-04-15,2021-04-17,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,2309,242,106,2,212,Shirt,Chambray,M,violet,105,72,"A violet coloured, M sized, Chambray Shirt",2 days,2021,4,15,Thursday,2021,4,17,Saturday,2
2310,468,238,56092,2021-04-15,2021-04-17,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,2310,331,109,3,327,Shirt,Mandarin Collar,S,green,108,74,"A green coloured, S sized, Mandarin Collar Shirt",2 days,2021,4,15,Thursday,2021,4,17,Saturday,2
2311,468,238,56092,2021-04-15,2021-04-17,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,2311,171,91,1,91,Shirt,Linen,S,violet,116,44,"A violet coloured, S sized, Linen Shirt",2 days,2021,4,15,Thursday,2021,4,17,Saturday,2
2312,468,238,56092,2021-04-15,2021-04-17,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,2312,940,96,1,96,Trousers,Drawstring,XS,violet,104,62,"A violet coloured, XS sized, Drawstring Trousers",2 days,2021,4,15,Thursday,2021,4,17,Saturday,2
2313,469,907,25333,2021-04-27,2021-05-04,Aindrea Franzetti,Female,43,13 Ivy TerraceSuite 494,628,North Caitlin,South Australia,Australia,2313,312,105,2,210,Shirt,Cuban Collar,M,violet,93,67,"A violet coloured, M sized, Cuban Collar Shirt",7 days,2021,4,27,Tuesday,2021,5,4,Tuesday,7
2314,470,810,18707,2021-09-11,2021-10-04,Charles Duffitt,Non-binary,21,93 Anna TerraceSuite 700,2355,South Maxland,Australian Capital Territory,Australia,2314,918,96,3,288,Trousers,Drawstring,L,orange,104,54,"A orange coloured, L sized, Drawstring Trousers",23 days,2021,9,11,Saturday,2021,10,4,Monday,23
2315,470,810,18707,2021-09-11,2021-10-04,Charles Duffitt,Non-binary,21,93 Anna TerraceSuite 700,2355,South Maxland,Australian Capital Territory,Australia,2315,1095,115,2,230,Trousers,Cropped,XS,yellow,99,41,"A yellow coloured, XS sized, Cropped Trousers",23 days,2021,9,11,Saturday,2021,10,4,Monday,23
2316,471,282,56849,2021-07-08,2021-07-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,2316,775,91,3,273,Jacket,Pullover,XS,orange,114,79,"A orange coloured, XS sized, Pullover Jacket",2 days,2021,7,8,Thursday,2021,7,10,Saturday,2
2317,471,282,56849,2021-07-08,2021-07-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,2317,689,113,2,226,Jacket,Parka,XL,blue,119,47,"A blue coloured, XL sized, Parka Jacket",2 days,2021,7,8,Thursday,2021,7,10,Saturday,2
2318,471,282,56849,2021-07-08,2021-07-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,2318,589,100,3,300,Jacket,Bomber,XL,indigo,90,50,"A indigo coloured, XL sized, Bomber Jacket",2 days,2021,7,8,Thursday,2021,7,10,Saturday,2
2319,471,282,56849,2021-07-08,2021-07-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,2319,376,94,3,282,Shirt,Henley,S,indigo,92,45,"A indigo coloured, S sized, Henley Shirt",2 days,2021,7,8,Thursday,2021,7,10,Saturday,2
2320,472,85,44735,2021-07-15,2021-07-29,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,2320,34,96,3,288,Shirt,Oxford Cloth,XL,violet,114,54,"A violet coloured, XL sized, Oxford Cloth Shirt",14 days,2021,7,15,Thursday,2021,7,29,Thursday,14
2321,472,85,44735,2021-07-15,2021-07-29,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,2321,716,119,3,357,Jacket,Trench Coat,S,green,112,53,"A green coloured, S sized, Trench Coat Jacket",14 days,2021,7,15,Thursday,2021,7,29,Thursday,14
2322,472,85,44735,2021-07-15,2021-07-29,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,2322,1207,105,3,315,Trousers,Pleated,M,green,90,41,"A green coloured, M sized, Pleated Trousers",14 days,2021,7,15,Thursday,2021,7,29,Thursday,14
2323,472,85,44735,2021-07-15,2021-07-29,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,2323,886,94,2,188,Trousers,Cords,S,yellow,113,68,"A yellow coloured, S sized, Cords Trousers",14 days,2021,7,15,Thursday,2021,7,29,Thursday,14
2324,472,85,44735,2021-07-15,2021-07-29,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,2324,511,102,2,204,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket",14 days,2021,7,15,Thursday,2021,7,29,Thursday,14
2325,472,85,44735,2021-07-15,2021-07-29,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,2325,46,104,3,312,Shirt,Dress,S,yellow,119,56,"A yellow coloured, S sized, Dress Shirt",14 days,2021,7,15,Thursday,2021,7,29,Thursday,14
2326,473,61,36137,2021-05-19,2021-06-12,Lin Avraam,Genderqueer,65,00 Zachary AvenueApt. 781,4358,Samuelland,South Australia,Australia,2326,104,118,2,236,Shirt,Flannel,XL,violet,96,43,"A violet coloured, XL sized, Flannel Shirt",24 days,2021,5,19,Wednesday,2021,6,12,Saturday,24
2327,474,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,2327,114,92,1,92,Shirt,Denim,XL,orange,115,67,"A orange coloured, XL sized, Denim Shirt",21 days,2021,8,19,Thursday,2021,9,9,Thursday,21
2328,474,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,2328,728,119,3,357,Jacket,Trench Coat,L,indigo,112,71,"A indigo coloured, L sized, Trench Coat Jacket",21 days,2021,8,19,Thursday,2021,9,9,Thursday,21
2329,474,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,2329,89,118,1,118,Shirt,Flannel,XL,green,96,77,"A green coloured, XL sized, Flannel Shirt",21 days,2021,8,19,Thursday,2021,9,9,Thursday,21
2330,474,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,2330,1069,93,1,93,Trousers,Joggers,XL,green,94,56,"A green coloured, XL sized, Joggers Trousers",21 days,2021,8,19,Thursday,2021,9,9,Thursday,21
2331,474,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,2331,229,106,1,106,Shirt,Chambray,XL,green,105,58,"A green coloured, XL sized, Chambray Shirt",21 days,2021,8,19,Thursday,2021,9,9,Thursday,21
2332,474,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,2332,988,106,1,106,Trousers,Wool,L,orange,111,56,"A orange coloured, L sized, Wool Trousers",21 days,2021,8,19,Thursday,2021,9,9,Thursday,21
2333,474,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,2333,724,119,2,238,Jacket,Trench Coat,XL,blue,112,69,"A blue coloured, XL sized, Trench Coat Jacket",21 days,2021,8,19,Thursday,2021,9,9,Thursday,21
2334,474,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,2334,184,98,1,98,Shirt,Camp Collared,XL,orange,112,48,"A orange coloured, XL sized, Camp Collared Shirt",21 days,2021,8,19,Thursday,2021,9,9,Thursday,21
2335,474,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,2335,1154,102,2,204,Trousers,Cargo Pants,XL,violet,106,77,"A violet coloured, XL sized, Cargo Pants Trousers",21 days,2021,8,19,Thursday,2021,9,9,Thursday,21
2336,475,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,2336,1204,105,2,210,Trousers,Pleated,XL,yellow,90,52,"A yellow coloured, XL sized, Pleated Trousers",5 days,2021,5,27,Thursday,2021,6,1,Tuesday,5
2337,475,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,2337,1149,102,1,102,Trousers,Cargo Pants,XL,indigo,106,64,"A indigo coloured, XL sized, Cargo Pants Trousers",5 days,2021,5,27,Thursday,2021,6,1,Tuesday,5
2338,475,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,2338,1250,112,1,112,Trousers,Tracksuit Bottoms,XS,indigo,91,63,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers",5 days,2021,5,27,Thursday,2021,6,1,Tuesday,5
2339,475,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,2339,630,93,2,186,Jacket,Coach,XS,red,115,71,"A red coloured, XS sized, Coach Jacket",5 days,2021,5,27,Thursday,2021,6,1,Tuesday,5
2340,475,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,2340,722,119,1,119,Jacket,Trench Coat,M,blue,112,46,"A blue coloured, M sized, Trench Coat Jacket",5 days,2021,5,27,Thursday,2021,6,1,Tuesday,5
2341,475,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,2341,1035,90,2,180,Trousers,Relaxed Leg,XS,blue,95,54,"A blue coloured, XS sized, Relaxed Leg Trousers",5 days,2021,5,27,Thursday,2021,6,1,Tuesday,5
2342,475,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,2342,113,92,2,184,Shirt,Denim,L,orange,115,45,"A orange coloured, L sized, Denim Shirt",5 days,2021,5,27,Thursday,2021,6,1,Tuesday,5
2343,475,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,2343,97,118,2,236,Shirt,Flannel,M,indigo,96,69,"A indigo coloured, M sized, Flannel Shirt",5 days,2021,5,27,Thursday,2021,6,1,Tuesday,5
2344,476,757,42157,2021-10-07,2021-11-02,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,2344,368,94,2,188,Shirt,Henley,L,green,92,41,"A green coloured, L sized, Henley Shirt",26 days,2021,10,7,Thursday,2021,11,2,Tuesday,26
2345,476,757,42157,2021-10-07,2021-11-02,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,2345,253,95,1,95,Shirt,Polo,L,orange,117,63,"A orange coloured, L sized, Polo Shirt",26 days,2021,10,7,Thursday,2021,11,2,Tuesday,26
2346,476,757,42157,2021-10-07,2021-11-02,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,2346,651,93,3,279,Jacket,Coach,S,blue,115,47,"A blue coloured, S sized, Coach Jacket",26 days,2021,10,7,Thursday,2021,11,2,Tuesday,26
2347,476,757,42157,2021-10-07,2021-11-02,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,2347,696,113,2,226,Jacket,Parka,S,violet,119,67,"A violet coloured, S sized, Parka Jacket",26 days,2021,10,7,Thursday,2021,11,2,Tuesday,26
2348,476,757,42157,2021-10-07,2021-11-02,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,2348,400,119,2,238,Shirt,Casual Slim Fit,XS,green,113,69,"A green coloured, XS sized, Casual Slim Fit Shirt",26 days,2021,10,7,Thursday,2021,11,2,Tuesday,26
2349,476,757,42157,2021-10-07,2021-11-02,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,2349,982,106,3,318,Trousers,Wool,M,red,111,58,"A red coloured, M sized, Wool Trousers",26 days,2021,10,7,Thursday,2021,11,2,Tuesday,26
2350,477,97,37504,2021-06-20,2021-06-26,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,2350,1023,90,2,180,Trousers,Relaxed Leg,L,orange,95,78,"A orange coloured, L sized, Relaxed Leg Trousers",6 days,2021,6,20,Sunday,2021,6,26,Saturday,6
2351,477,97,37504,2021-06-20,2021-06-26,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,2351,826,117,1,117,Jacket,Shearling,S,blue,95,72,"A blue coloured, S sized, Shearling Jacket",6 days,2021,6,20,Sunday,2021,6,26,Saturday,6
2352,477,97,37504,2021-06-20,2021-06-26,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,2352,208,98,2,196,Shirt,Camp Collared,L,violet,112,42,"A violet coloured, L sized, Camp Collared Shirt",6 days,2021,6,20,Sunday,2021,6,26,Saturday,6
2353,477,97,37504,2021-06-20,2021-06-26,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,2353,680,113,1,113,Jacket,Parka,XS,green,119,75,"A green coloured, XS sized, Parka Jacket",6 days,2021,6,20,Sunday,2021,6,26,Saturday,6
2354,477,97,37504,2021-06-20,2021-06-26,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,2354,95,118,2,236,Shirt,Flannel,XS,indigo,96,46,"A indigo coloured, XS sized, Flannel Shirt",6 days,2021,6,20,Sunday,2021,6,26,Saturday,6
2355,478,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,2355,74,118,2,236,Shirt,Flannel,XL,red,96,72,"A red coloured, XL sized, Flannel Shirt",8 days,2021,10,15,Friday,2021,10,23,Saturday,8
2356,478,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,2356,641,93,1,93,Jacket,Coach,S,yellow,115,67,"A yellow coloured, S sized, Coach Jacket",8 days,2021,10,15,Friday,2021,10,23,Saturday,8
2357,478,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,2357,1193,105,2,210,Trousers,Pleated,L,red,90,70,"A red coloured, L sized, Pleated Trousers",8 days,2021,10,15,Friday,2021,10,23,Saturday,8
2358,478,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,2358,1056,93,3,279,Trousers,Joggers,S,orange,94,43,"A orange coloured, S sized, Joggers Trousers",8 days,2021,10,15,Friday,2021,10,23,Saturday,8
2359,478,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,2359,1076,93,2,186,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",8 days,2021,10,15,Friday,2021,10,23,Saturday,8
2360,478,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,2360,214,106,2,212,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",8 days,2021,10,15,Friday,2021,10,23,Saturday,8
2361,478,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,2361,816,117,2,234,Jacket,Shearling,S,yellow,95,48,"A yellow coloured, S sized, Shearling Jacket",8 days,2021,10,15,Friday,2021,10,23,Saturday,8
2362,479,51,18796,2021-06-27,2021-07-16,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,2362,518,102,2,204,Jacket,Windbreaker,L,indigo,109,67,"A indigo coloured, L sized, Windbreaker Jacket",19 days,2021,6,27,Sunday,2021,7,16,Friday,19
2363,479,51,18796,2021-06-27,2021-07-16,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,2363,646,93,2,186,Jacket,Coach,S,green,115,60,"A green coloured, S sized, Coach Jacket",19 days,2021,6,27,Sunday,2021,7,16,Friday,19
2364,479,51,18796,2021-06-27,2021-07-16,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,2364,1161,99,3,297,Trousers,High-Waisted,S,orange,98,42,"A orange coloured, S sized, High-Waisted Trousers",19 days,2021,6,27,Sunday,2021,7,16,Friday,19
2365,479,51,18796,2021-06-27,2021-07-16,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,2365,477,118,2,236,Jacket,Puffer,M,blue,110,60,"A blue coloured, M sized, Puffer Jacket",19 days,2021,6,27,Sunday,2021,7,16,Friday,19
2366,479,51,18796,2021-06-27,2021-07-16,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,2366,434,107,1,107,Jacket,Denim,XL,yellow,92,56,"A yellow coloured, XL sized, Denim Jacket",19 days,2021,6,27,Sunday,2021,7,16,Friday,19
2367,480,180,38248,2021-07-15,2021-08-05,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,2367,1079,93,2,186,Trousers,Joggers,XL,indigo,94,66,"A indigo coloured, XL sized, Joggers Trousers",21 days,2021,7,15,Thursday,2021,8,5,Thursday,21
2368,480,180,38248,2021-07-15,2021-08-05,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,2368,1113,115,3,345,Trousers,Cropped,L,indigo,99,63,"A indigo coloured, L sized, Cropped Trousers",21 days,2021,7,15,Thursday,2021,8,5,Thursday,21
2369,480,180,38248,2021-07-15,2021-08-05,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,2369,1044,90,2,180,Trousers,Relaxed Leg,XL,indigo,95,58,"A indigo coloured, XL sized, Relaxed Leg Trousers",21 days,2021,7,15,Thursday,2021,8,5,Thursday,21
2370,480,180,38248,2021-07-15,2021-08-05,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,2370,1049,90,1,90,Trousers,Relaxed Leg,XL,violet,95,42,"A violet coloured, XL sized, Relaxed Leg Trousers",21 days,2021,7,15,Thursday,2021,8,5,Thursday,21
2371,481,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,2371,1000,106,2,212,Trousers,Wool,XS,blue,111,58,"A blue coloured, XS sized, Wool Trousers",23 days,2021,8,20,Friday,2021,9,12,Sunday,23
2372,481,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,2372,329,109,1,109,Shirt,Mandarin Collar,XL,yellow,108,43,"A yellow coloured, XL sized, Mandarin Collar Shirt",23 days,2021,8,20,Friday,2021,9,12,Sunday,23
2373,481,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,2373,1197,105,3,315,Trousers,Pleated,M,orange,90,57,"A orange coloured, M sized, Pleated Trousers",23 days,2021,8,20,Friday,2021,9,12,Sunday,23
2374,481,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,2374,395,119,2,238,Shirt,Casual Slim Fit,XS,yellow,113,63,"A yellow coloured, XS sized, Casual Slim Fit Shirt",23 days,2021,8,20,Friday,2021,9,12,Sunday,23
2375,481,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,2375,1038,90,3,270,Trousers,Relaxed Leg,L,blue,95,61,"A blue coloured, L sized, Relaxed Leg Trousers",23 days,2021,8,20,Friday,2021,9,12,Sunday,23
2376,481,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,2376,339,109,3,327,Shirt,Mandarin Collar,XL,blue,108,71,"A blue coloured, XL sized, Mandarin Collar Shirt",23 days,2021,8,20,Friday,2021,9,12,Sunday,23
2377,481,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,2377,201,98,3,294,Shirt,Camp Collared,S,indigo,112,50,"A indigo coloured, S sized, Camp Collared Shirt",23 days,2021,8,20,Friday,2021,9,12,Sunday,23
2378,482,111,59910,2021-08-03,2021-08-09,Eada Viccary,Female,52,72 George CourtApt. 482,1091,North Edwardshire,Northern Territory,Australia,2378,630,93,3,279,Jacket,Coach,XS,red,115,71,"A red coloured, XS sized, Coach Jacket",6 days,2021,8,3,Tuesday,2021,8,9,Monday,6
2379,482,111,59910,2021-08-03,2021-08-09,Eada Viccary,Female,52,72 George CourtApt. 482,1091,North Edwardshire,Northern Territory,Australia,2379,877,94,1,94,Trousers,Cords,M,red,113,68,"A red coloured, M sized, Cords Trousers",6 days,2021,8,3,Tuesday,2021,8,9,Monday,6
2380,482,111,59910,2021-08-03,2021-08-09,Eada Viccary,Female,52,72 George CourtApt. 482,1091,North Edwardshire,Northern Territory,Australia,2380,724,119,2,238,Jacket,Trench Coat,XL,blue,112,69,"A blue coloured, XL sized, Trench Coat Jacket",6 days,2021,8,3,Tuesday,2021,8,9,Monday,6
